
---------- Begin Simulation Statistics ----------
simSeconds                                   0.165379                       # Number of seconds simulated (Second)
simTicks                                 165379177658                       # Number of ticks simulated (Tick)
finalTick                                165379177658                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                   1993.92                       # Real time elapsed on the host (Second)
hostTickRate                                 82941848                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                  268786324                       # Number of bytes of host memory used (Byte)
simInsts                                     67408805                       # Number of instructions simulated (Count)
simOps                                      116912226                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                    33807                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                      58634                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.cpu.numCycles                        314409084                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               4.664214                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               0.214398                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                       263745016                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      165                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                      206053126                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  96895                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined            146832947                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined         293476615                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 104                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples           314349845                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               0.655490                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.150517                       # Number of insts issued each cycle (Count)
system.ruby.network.routers4.port_buffers20.m_buf_msgs     0.027097                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers4.port_buffers20.m_stall_time       242500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers4.port_buffers20.m_avg_stall_time     0.161805                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers4.port_buffers20.m_occupancy     0.006774                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers4.port_buffers23.m_not_avail_count           15                       # Number of times this buffer did not have N slots available (Count)
system.ruby.network.routers4.port_buffers23.m_msg_count          512                       # Number of messages passed the buffer (Count)
system.ruby.network.routers4.port_buffers23.m_buf_msgs     0.000020                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers4.port_buffers23.m_stall_time       290500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers4.port_buffers23.m_avg_stall_time   567.382812                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers4.port_buffers23.m_occupancy     0.000005                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers4.port_buffers3.m_msg_count      4195896                       # Number of messages passed the buffer (Count)
system.ruby.network.routers4.port_buffers3.m_buf_msgs     0.075842                       # Average number of messages in buffer ((Count/Tick))
system.ruby.network.routers4.port_buffers3.m_stall_time        79500                       # Total number of ticks messages were stalled in this buffer (Tick)
system.ruby.network.routers4.port_buffers3.m_avg_stall_time     0.018947                       # Average stall ticks per message ((Tick/Count))
system.ruby.network.routers4.port_buffers3.m_occupancy     0.018960                       # Average occupancy of buffer capacity ((Ratio/Tick))
system.ruby.network.routers4.power_state.pwrStateResidencyTicks::UNDEFINED  27663282592                       # Cumulative time (in ticks) in various power states (Tick)
system.ruby.network.routers4.throttle00.acc_link_utilization 13919177.500000                       # Accumulated link utilization system.ruby.network.ext_links4 (Count)
system.ruby.network.routers4.throttle00.link_utilization    25.158220                       # Average link utilization (Ratio)
system.ruby.network.routers4.throttle00.total_msg_count     11054771                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers4.throttle00.total_msg_bytes    222706840                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers4.throttle00.total_data_msg_bytes    134268672                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers4.throttle00.total_msg_wait_time     83132000                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers4.throttle00.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers4.throttle00.total_bw_sat_cy      8437824                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers4.throttle00.avg_msg_wait_time     7.520011                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers4.throttle00.avg_bandwidth         7.50                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers4.throttle00.avg_useful_bandwidth         4.52                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers4.throttle00.msg_count.Control::0      4760669                       (Unspecified)
system.ruby.network.routers4.throttle00.msg_count.Control::2      2098206                       (Unspecified)
system.ruby.network.routers4.throttle00.msg_bytes.Control::0     38085352                       (Unspecified)
system.ruby.network.routers4.throttle00.msg_bytes.Control::2     16785648                       (Unspecified)
system.ruby.network.routers4.throttle00.msg_count.Data::3      4195896                       (Unspecified)
system.ruby.network.routers4.throttle00.msg_bytes.Data::3    167835840                       (Unspecified)
system.ruby.network.routers4.throttle01.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links20 (Count)
system.ruby.network.routers4.throttle01.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers4.throttle01.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers4.throttle01.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers4.throttle01.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers4.throttle01.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers4.throttle01.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers4.throttle01.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers4.throttle01.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers4.throttle01.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers4.throttle01.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers4.throttle02.acc_link_utilization            0                       # Accumulated link utilization system.ruby.network.int_links21 (Count)
system.ruby.network.routers4.throttle02.link_utilization            0                       # Average link utilization (Ratio)
system.ruby.network.routers4.throttle02.total_msg_count            0                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers4.throttle02.total_msg_bytes            0                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers4.throttle02.total_data_msg_bytes            0                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers4.throttle02.total_msg_wait_time            0                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers4.throttle02.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers4.throttle02.total_bw_sat_cy            0                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers4.throttle02.avg_msg_wait_time          nan                       # Average time a message took to be forwarded (Ratio)
system.ruby.network.routers4.throttle02.avg_bandwidth         0.00                       # Average bandwidth (GB/s) (Ratio)
system.ruby.network.routers4.throttle02.avg_useful_bandwidth         0.00                       # Average useful (only data) bandwidth (GB/s) (Ratio)
system.ruby.network.routers4.throttle03.acc_link_utilization      4611183                       # Accumulated link utilization system.ruby.network.int_links22 (Count)
system.ruby.network.routers4.throttle03.link_utilization     8.334484                       # Average link utilization (Ratio)
system.ruby.network.routers4.throttle03.total_msg_count      4426462                       # Total number of messages forwarded by this switch (Count)
system.ruby.network.routers4.throttle03.total_msg_bytes     73778928                       # Total number of bytes forwarded by this switch (Byte)
system.ruby.network.routers4.throttle03.total_data_msg_bytes     38367232                       # Total number of data bytes forwarded by this switch (Byte)
system.ruby.network.routers4.throttle03.total_msg_wait_time   6249214000                       # Total time spend forwarding messages (Tick)
system.ruby.network.routers4.throttle03.total_stall_cy            0                       # Total time spent blocked on any output link (Cycle)
system.ruby.network.routers4.throttle03.total_bw_sat_cy      2955295                       # Total time bandwidth was saturated on any output link (Cycle)
system.ruby.network.routers4.throttle03.avg_msg_wait_time  1411.785304                       # Average time a message took to be forwarded (Ratio)
